구분,주소(지번) (addr),주소(도로명) (addr_road),주소(상세) (addr_detail),상세위치 (location_detail),계량기 타입 (meter_type),충전시간 (charging_time),로밍회원 충전여부 (roaming_yn),충전전력량(합계) (charging_kwh),charging_time_td,charging_hour,charging_speed_kwh_per_hour
470,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:28:07,n,29.29,0 days 00:28:07,0.4686111111111111,62.50385299347955
471,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:23:24,n,30.51,0 days 00:23:24,0.39,78.23076923076923
472,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:57:04,n,20.478,0 days 02:57:04,2.951111111111111,6.939081325301205
473,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:47:46,n,71.58,0 days 00:47:46,0.7961111111111111,89.91207257501745
474,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:49,n,26.72,0 days 00:27:49,0.4636111111111111,57.6345116836429
475,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,13:08:18,n,40.76,0 days 13:08:18,13.138333333333334,3.102372193327413
476,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,10:32:27,n,42.25,0 days 10:32:27,10.540833333333333,4.008221993833504
477,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:24:13,y,54.89,0 days 00:24:13,0.4036111111111111,135.9972470750172
478,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:25,y,23.8,0 days 00:27:25,0.45694444444444443,52.08510638297873
479,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:23:17,y,35.67,0 days 00:23:17,0.38805555555555554,91.91982820329278
480,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:45:29,n,41.66,0 days 00:45:29,0.7580555555555556,54.95639428362037
481,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,19:13:07,n,31.776,0 days 19:13:07,19.218611111111112,1.6533973145244047
482,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,13:52:11,n,45.149,0 days 13:52:11,13.869722222222222,3.2552202038813562
483,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:38:00,n,56.02,0 days 00:38:00,0.6333333333333333,88.45263157894738
484,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:15:06,n,15.21,0 days 00:15:06,0.25166666666666665,60.43708609271524
485,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:16:01,n,15.28,0 days 02:16:01,2.2669444444444444,6.740350447249112
486,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:44:39,n,48.54,0 days 00:44:39,0.7441666666666666,65.22732362821948
487,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:35:23,y,42.09,0 days 00:35:23,0.5897222222222223,71.37258596325954
488,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:14:50,y,22.19,0 days 00:14:50,0.24722222222222223,89.75730337078652
489,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,13:10:43,n,39.597,0 days 13:10:43,13.178611111111111,3.00464135910461
490,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:21:08,n,23.56,0 days 00:21:08,0.3522222222222222,66.88958990536277
491,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:11:12,n,1.173,0 days 00:11:12,0.18666666666666668,6.2839285714285715
492,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:02:31,n,0.258,0 days 00:02:31,0.041944444444444444,6.150993377483444
493,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:05:06,n,2.6,0 days 00:05:06,0.085,30.588235294117645
494,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:01:33,n,0.99,0 days 00:01:33,0.025833333333333333,38.32258064516129
495,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:01:00,n,0.73,0 days 00:01:00,0.016666666666666666,43.8
496,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,8:22:54,y,38.01,0 days 08:22:54,8.381666666666666,4.534897593955061
497,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:23:30,n,14.79,0 days 00:23:30,0.39166666666666666,37.761702127659575
498,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:35:44,n,54.48,0 days 00:35:44,0.5955555555555555,91.47761194029852
499,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:49:48,y,55.33,0 days 00:49:48,0.83,66.66265060240964
500,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,70:32:02,n,48.299,2 days 22:32:02,70.5338888888889,0.6847630374681988
501,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,8:34:58,n,50.425,0 days 08:34:58,8.582777777777778,5.875137549355944
502,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,38:26:48,n,55.914,1 days 14:26:48,38.446666666666665,1.454326339517947
503,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,59:41:10,n,7.752,2 days 11:41:10,59.68611111111111,0.12987946200027925
504,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:30:08,n,22.19,0 days 00:30:08,0.5022222222222222,44.18362831858407
505,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,215:17:03,n,50.63,8 days 23:17:03,215.28416666666666,0.23517753666665378
506,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:44,n,17.03,0 days 00:27:44,0.4622222222222222,36.84375000000001
507,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,15:21:45,n,79.378,0 days 15:21:45,15.3625,5.166997558991049
508,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:01:19,n,0.6,0 days 00:01:19,0.021944444444444444,27.341772151898734
509,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:02:09,n,1.1,0 days 00:02:09,0.035833333333333335,30.697674418604652
510,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:55:00,y,25.97,0 days 03:55:00,3.9166666666666665,6.63063829787234
511,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:03:11,n,75.99,0 days 01:03:11,1.0530555555555556,72.16143497757847
512,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:13,y,0.0,0 days 00:00:13,0.003611111111111111,0.0
513,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:33:10,y,39.35,0 days 00:33:10,0.5527777777777778,71.1859296482412
514,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:48:47,n,63.47,0 days 00:48:47,0.8130555555555555,78.0635462931329
515,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:47:38,n,54.24,0 days 00:47:38,0.7938888888888889,68.32190342897131
516,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:05,y,0.0,0 days 00:00:05,0.001388888888888889,0.0
517,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:18:38,n,20.34,0 days 00:18:38,0.31055555555555553,65.49552772808588
518,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,6:18:23,y,39.494,0 days 06:18:23,6.306388888888889,6.262537990573933
519,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:55:59,n,61.53,0 days 00:55:59,0.9330555555555555,65.94462637689789
520,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:01:04,n,0.63,0 days 00:01:04,0.017777777777777778,35.4375
521,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:00:56,n,0.61,0 days 00:00:56,0.015555555555555555,39.214285714285715
522,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:33:29,n,40.94,0 days 00:33:29,0.5580555555555555,73.36187157789945
523,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:56:13,n,55.59,0 days 00:56:13,0.9369444444444445,59.33115920545509
524,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:05,n,27.69,0 days 00:27:05,0.4513888888888889,61.344
525,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:00:34,n,0.55,0 days 00:00:34,0.009444444444444445,58.235294117647065
526,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:20:56,n,13.38,0 days 00:20:56,0.3488888888888889,38.35031847133758
527,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:06:17,y,4.3,0 days 00:06:17,0.10472222222222222,41.06100795755968
528,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:25:43,y,29.17,0 days 00:25:43,0.4286111111111111,68.05703175631886
529,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:36:36,y,34.12,0 days 00:36:36,0.61,55.93442622950819
530,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,10:24:34,y,41.991,0 days 10:24:34,10.409444444444444,4.033932860116347
531,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:07:49,y,17.33,0 days 01:07:49,1.1302777777777777,15.332514131236175
532,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:29:05,y,18.43,0 days 00:29:05,0.4847222222222222,38.021776504297996
533,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,43:08:12,n,103.339,1 days 19:08:12,43.13666666666666,2.395618576616954
534,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,9:45:49,n,18.953,0 days 09:45:49,9.76361111111111,1.9411875160033003
535,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:43:43,y,44.57,0 days 00:43:43,0.7286111111111111,61.171178040411746
536,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,53:25:08,n,56.194,2 days 05:25:08,53.41888888888889,1.051949996880005
537,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:47:18,y,35.06,0 days 00:47:18,0.7883333333333333,44.47357293868922
538,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:13:10,y,48.79,0 days 01:13:10,1.2194444444444446,40.010022779043275
539,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:42:42,n,27.68,0 days 00:42:42,0.7116666666666667,38.894613583138174
540,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:38:18,y,55.97,0 days 00:38:18,0.6383333333333333,87.68146214099217
541,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:52:26,y,29.676,0 days 04:52:26,4.873888888888889,6.088772369770888
542,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:04,y,0.0,0 days 00:00:04,0.0011111111111111111,0.0
543,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:13:59,y,28.19,0 days 00:13:59,0.23305555555555554,120.95828367103697
544,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:20:14,y,41.34,0 days 00:20:14,0.3372222222222222,122.58978583196048
545,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:14:11,y,30.058,0 days 05:14:11,5.2363888888888885,5.740215373189751
546,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:50:46,y,54.87,0 days 00:50:46,0.8461111111111111,64.84963887065003
547,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,9:23:37,n,19.793,0 days 09:23:37,9.393611111111111,2.107070408374486
548,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,10:35:40,y,49.298,0 days 10:35:40,10.594444444444445,4.653193497640273
549,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:14:52,y,19.739,0 days 04:14:52,4.247777777777777,4.646900340047084
550,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:18:50,n,43.65,0 days 00:18:50,0.3138888888888889,139.06194690265485
551,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:06:03,n,84.91,0 days 01:06:03,1.1008333333333333,77.13247539742619
552,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,14:58:39,n,17.717,0 days 14:58:39,14.9775,1.1829076948756467
553,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:26:06,n,38.47,0 days 00:26:06,0.435,88.4367816091954
554,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,13:30:37,n,4.645,0 days 13:30:37,13.510277777777778,0.3438123239509015
555,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:30:09,n,18.5,0 days 00:30:09,0.5025,36.81592039800996
556,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:03:10,n,77.05,0 days 01:03:10,1.0527777777777778,73.18733509234828
557,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:39,n,0.0,0 days 00:00:39,0.010833333333333334,0.0
558,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,111:09:22,n,45.79,4 days 15:09:22,111.15611111111112,0.41194316301897727
559,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:49:06,n,44.01,0 days 00:49:06,0.8183333333333334,53.78004073319755
560,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:01:05,n,0.057,0 days 00:01:05,0.018055555555555554,3.156923076923077
561,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:09:52,n,4.95,0 days 00:09:52,0.16444444444444445,30.10135135135135
562,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:15:35,y,18.02,0 days 00:15:35,0.25972222222222224,69.38181818181818
563,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:25:43,y,23.662,0 days 03:25:43,3.428611111111111,6.901336790083448
564,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:52:26,n,68.5,0 days 00:52:26,0.8738888888888889,78.38525111252383
